meta,sender,sender_type,sender_id,Order,,ended_on,duration,time_run,time_render,time_show,time_end,time_commit,timestamp,time_switch,openLabId,type,task,project,status,code,confirmationCode,participant_L1,university_level,age,gender,gender_other,try-out_answer_L2,try-out_answer_L1,beach1_answer_L2,beach1_answer_L1,street1_answer_L2,street1_answer_L1,farm1_answer_L2,farm1_answer_L1,beach2_answer_L2,beach2_answer_L1,street2_answer_L2,street2_answer_L1,farm2_answer_L2,farm2_answer_L1,park1_answer_L2,park1_answer_L1,park2_answer_L2,park2_answer_L1
,answer,html.Page,8_2,,,form submission,2502,619979,620002,620019,622521,622521,2023-11-30T15:28:09.496Z,622536,D-HE8Kor18,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,Clara,,,,,,,,,,,,,,,,,,,,,,,,
,street2,flow.Sequence,8,,,completion,66414,556085,556087,556107,622521,622522,2023-11-30T15:28:09.496Z,622536,D-HE8Kor18,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,Clara,,,,,,,,,,,,,,,,,,,,,,,,
,prepare,html.Page,9_0,,,form submission,28323,622522,622526,622536,650859,650860,2023-11-30T15:28:37.834Z,650934,D-HE8Kor18,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,Clara,,,,,,,,,,,,,,,,,,,,,,,,
,farm2-image,html.Page,9_1,,,form submission,20701,650860,650863,650934,671635,671635,2023-11-30T15:28:58.609Z,671682,D-HE8Kor18,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,Clara,,,,,,,,,,,,,,,,,,,De man is niet in paniek,L homme ne panique pas,,,,
,answer,html.Page,9_2,,,form submission,33626,671635,671665,671682,705308,705308,2023-11-30T15:29:32.282Z,705330,D-HE8Kor18,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,Clara,,,,,,,,,,,,,,,,,,,,,,,,
,farm2,flow.Sequence,9,,,completion,82772,622522,622526,622536,705308,705308,2023-11-30T15:29:32.282Z,705330,D-HE8Kor18,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,Clara,,,,,,,,,,,,,,,,,,,,,,,,
,prepare,html.Page,10_0,,,form submission,1401,705309,705311,705330,706731,706732,2023-11-30T15:29:33.706Z,706796,D-HE8Kor18,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,Clara,,,,,,,,,,,,,,,,,,,,,,,,
,park1-image,html.Page,10_1,,,form submission,21300,706732,706735,706796,728096,728096,2023-11-30T15:29:55.070Z,728145,D-HE8Kor18,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,Clara,,,,,,,,,,,,,,,,,,,,,Geen kind met de moeder,Aucun enfant avec la mère,,
,answer,html.Page,10_2,,,form submission,2820,728097,728128,728145,730965,730965,2023-11-30T15:29:57.939Z,730978,D-HE8Kor18,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,Clara,,,,,,,,,,,,,,,,,,,,,,,,
,park1,flow.Sequence,10,,,completion,25635,705309,705311,705330,730965,730966,2023-11-30T15:29:57.939Z,730978,D-HE8Kor18,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,Clara,,,,,,,,,,,,,,,,,,,,,,,,
,prepare,html.Page,11_0,,,form submission,35150,730966,730968,730978,766128,766128,2023-11-30T15:30:33.101Z,766209,D-HE8Kor18,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,Clara,,,,,,,,,,,,,,,,,,,,,,,,
,park2-image,html.Page,11_1,,,form submission,28216.000000000116,766128,766131,766209,794425.0000000001,794426,2023-11-30T15:31:01.399Z,794458,D-HE8Kor18,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,Clara,,,,,,,,,,,,,,,,,,,,,,,Witte bloemen staan niet,Il n y a pas de fleurs blanches
,answer,html.Page,11_2,,,form submission,2808,794426,794441,794458,797266,797267,2023-11-30T15:31:04.239Z,797291,D-HE8Kor18,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,Clara,,,,,,,,,,,,,,,,,,,,,,,,
,park2,flow.Sequence,11,,,completion,66288,730966,730968,730978,797266,797267,2023-11-30T15:31:04.240Z,797291,D-HE8Kor18,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,Clara,,,,,,,,,,,,,,,,,,,,,,,,
,bedankt,html.Page,12,,,timeout,2999,797267,797268,797291,800274,800275,2023-11-30T15:31:07.247Z,800290,D-HE8Kor18,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,Clara,,,,,,,,,,,,,,,,,,,,,,,,
,root,flow.Sequence,,,,completion,799431,838,839,843,800274,800275,2023-11-30T15:31:07.248Z,800290,D-HE8Kor18,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,Clara,,,,,,,,,,,,,,,,,,,,,,,,
