meta,sender,sender_type,sender_id,Order,,ended_on,duration,time_run,time_render,time_show,time_end,time_commit,timestamp,time_switch,openLabId,type,task,project,status,code,confirmationCode,participant_L1,university_level,age,gender,gender_other,try-out_answer_L2,try-out_answer_L1,beach1_answer_L2,beach1_answer_L1,street1_answer_L2,street1_answer_L1,farm1_answer_L2,farm1_answer_L1,beach2_answer_L2,beach2_answer_L1,street2_answer_L2,street2_answer_L1,farm2_answer_L2,farm2_answer_L1,park1_answer_L2,park1_answer_L1,park2_answer_L2,park2_answer_L1
,beach1,flow.Sequence,4,,,completion,105469.99999999997,154972,154984,155002,260471.99999999997,260473,2023-12-04T10:16:22.619Z,260500,YVEyUVLjMe,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,Stan,,,,,,,,,,,,,,,,,,,,,,,,
,prepare,html.Page,5_0,,,form submission,1114.000000000029,260473,260483,260500,261614.00000000003,261614.00000000003,2023-12-04T10:16:23.761Z,261633,YVEyUVLjMe,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,Stan,,,,,,,,,,,,,,,,,,,,,,,,
,street1-image,html.Page,5_1,,,form submission,11477,261615,261619,261633,273110,273110,2023-12-04T10:16:35.256Z,273133,YVEyUVLjMe,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,Stan,,,,,,,,,,,Luifel met rode en witte strepen,,,,,,,,,,,,,
,answer,html.Page,5_2,,,form submission,35443,273110,273117,273133,308576,308576,2023-12-04T10:17:10.723Z,308600,YVEyUVLjMe,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,Stan,,,,,,,,,,,,,,,,,,,,,,,,
,street1,flow.Sequence,5,,,completion,48076,260473,260483,260500,308576,308576,2023-12-04T10:17:10.723Z,308600,YVEyUVLjMe,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,Stan,,,,,,,,,,,,,,,,,,,,,,,,
,prepare,html.Page,6_0,,,form submission,566,308577,308582,308600,309166,309167.00000000006,2023-12-04T10:17:11.313Z,309200,YVEyUVLjMe,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,Stan,,,,,,,,,,,,,,,,,,,,,,,,
,farm1-image,html.Page,6_1,,,form submission,6074,309167.00000000006,309183,309200,315274,315274,2023-12-04T10:17:17.421Z,315299,YVEyUVLjMe,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,Stan,,,,,,,,,,,,,Kettingzaag,,,,,,,,,,,
,answer,html.Page,6_2,,,form submission,48623,315275.00000000006,315283,315299,363922,363922,2023-12-04T10:18:06.070Z,363948,YVEyUVLjMe,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,Stan,,,,,,,,,,,,,,,,,,,,,,,,
,farm1,flow.Sequence,6,,,completion,55322,308577,308582,308600,363922,363923,2023-12-04T10:18:06.070Z,363948,YVEyUVLjMe,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,Stan,,,,,,,,,,,,,,,,,,,,,,,,
,prepare,html.Page,7_0,,,form submission,1730,363923,363932,363948,365678,365678,2023-12-04T10:18:07.826Z,365715,YVEyUVLjMe,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,Stan,,,,,,,,,,,,,,,,,,,,,,,,
,beach2-image,html.Page,7_1,,,form submission,7904,365679.00000000006,365699,365715,373619,373619,2023-12-04T10:18:15.766Z,373648,YVEyUVLjMe,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,Stan,,,,,,,,,,,,,,,Twee mannen,,,,,,,,,
,answer,html.Page,7_2,,,form submission,51743,373619,373632,373648,425391,425391,2023-12-04T10:19:07.539Z,425414,YVEyUVLjMe,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,Stan,,,,,,,,,,,,,,,,,,,,,,,,
,beach2,flow.Sequence,7,,,completion,61443,363923,363932,363948,425391,425391,2023-12-04T10:19:07.539Z,425414,YVEyUVLjMe,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,Stan,,,,,,,,,,,,,,,,,,,,,,,,
,prepare,html.Page,8_0,,,form submission,1070.0000000000582,425392,425398,425414,426484.00000000006,426484.00000000006,2023-12-04T10:19:08.632Z,426515,YVEyUVLjMe,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,Stan,,,,,,,,,,,,,,,,,,,,,,,,
,street2-image,html.Page,8_1,,,form submission,22952,426484.00000000006,426498,426515,449467,449467,2023-12-04T10:19:31.615Z,449497,YVEyUVLjMe,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,Stan,,,,,,,,,,,,,,,,,de strik,,,,,,,
,answer,html.Page,8_2,,,form submission,2186,449467,449481,449497,451683,451683,2023-12-04T10:19:33.831Z,451714,YVEyUVLjMe,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,Stan,,,,,,,,,,,,,,,,,,,,,,,,
,street2,flow.Sequence,8,,,completion,26269,425392,425398,425414,451683,451683,2023-12-04T10:19:33.831Z,451714,YVEyUVLjMe,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,Stan,,,,,,,,,,,,,,,,,,,,,,,,
,prepare,html.Page,9_0,,,form submission,842,451683,451697,451714,452556,452557,2023-12-04T10:19:34.705Z,452581,YVEyUVLjMe,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,Stan,,,,,,,,,,,,,,,,,,,,,,,,
,farm2-image,html.Page,9_1,,,form submission,24058,452557,452564,452581,476639,476639,2023-12-04T10:19:58.787Z,476664,YVEyUVLjMe,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,Stan,,,,,,,,,,,,,,,,,,,geen paniek,,,,,
,answer,html.Page,9_2,,,form submission,50988,476639,476646,476664,527652,527652,2023-12-04T10:20:49.801Z,527679,YVEyUVLjMe,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,Stan,,,,,,,,,,,,,,,,,,,,,,,,
,farm2,flow.Sequence,9,,,completion,75938,451683,451697,451714,527652,527652,2023-12-04T10:20:49.802Z,527679,YVEyUVLjMe,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,Stan,,,,,,,,,,,,,,,,,,,,,,,,
,prepare,html.Page,10_0,,,form submission,781,527653,527663,527679,528460,528460,2023-12-04T10:20:50.609Z,528480,YVEyUVLjMe,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,Stan,,,,,,,,,,,,,,,,,,,,,,,,
,park1-image,html.Page,10_1,,,form submission,4322,528460,528464,528480,532802,532803,2023-12-04T10:20:54.952Z,532829,YVEyUVLjMe,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,Stan,,,,,,,,,,,,,,,,,,,,,Kindje op fiets,,,
,answer,html.Page,10_2,,,form submission,55258,532803,532813,532829,588087,588088,2023-12-04T10:21:50.238Z,588112,YVEyUVLjMe,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,Stan,,,,,,,,,,,,,,,,,,,,,,,,
,park1,flow.Sequence,10,,,completion,60408,527653,527663,527679,588087,588088,2023-12-04T10:21:50.238Z,588112,YVEyUVLjMe,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,Stan,,,,,,,,,,,,,,,,,,,,,,,,
,prepare,html.Page,11_0,,,form submission,515.0000000001164,588088,588095,588112,588627.0000000001,588627.0000000001,2023-12-04T10:21:50.777Z,588662,YVEyUVLjMe,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,Stan,,,,,,,,,,,,,,,,,,,,,,,,
,park2-image,html.Page,11_1,,,form submission,8800,588627.0000000001,588646,588662,597462,597462,2023-12-04T10:21:59.612Z,597496,YVEyUVLjMe,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,Stan,,,,,,,,,,,,,,,,,,,,,,,witte bloemen,
,answer,html.Page,11_2,,,form submission,10338.000000000116,597462,597479,597496,607834.0000000001,607834.0000000001,2023-12-04T10:22:09.985Z,607861,YVEyUVLjMe,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,Stan,,,,,,,,,,,,,,,,,,,,,,,,
,park2,flow.Sequence,11,,,completion,19722.000000000116,588088,588095,588112,607834.0000000001,607835,2023-12-04T10:22:09.985Z,607861,YVEyUVLjMe,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,Stan,,,,,,,,,,,,,,,,,,,,,,,,
,bedankt,html.Page,12,,,timeout,3001,607835,607846,607861,610845,610846,2023-12-04T10:22:12.996Z,610862,YVEyUVLjMe,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,Stan,,,,,,,,,,,,,,,,,,,,,,,,
,root,flow.Sequence,,,,completion,609339,1500,1503,1506,610845,610846,2023-12-04T10:22:12.996Z,610862,YVEyUVLjMe,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,Stan,,,,,,,,,,,,,,,,,,,,,,,,
