meta,sender,sender_type,sender_id,Order,,ended_on,duration,time_run,time_render,time_show,time_end,time_commit,timestamp,time_switch,openLabId,type,task,project,status,code,confirmationCode,participant_L1,university_level,age,gender,gender_other,try-out_answer_L2,try-out_answer_L1,beach1_answer_L2,beach1_answer_L1,street1_answer_L2,street1_answer_L1,farm1_answer_L2,farm1_answer_L1,beach2_answer_L2,beach2_answer_L1,street2_answer_L2,street2_answer_L1,farm2_answer_L2,farm2_answer_L1,park1_answer_L2,park1_answer_L1,park2_answer_L2,park2_answer_L1
,prepare,html.Page,7_0,,,form submission,37879.24899992847,292990.60000002384,292972.662,293005.951,330885.1999999285,330885.6999999285,2023-11-29T13:12:22.596Z,330906.772,ywdc614XR_,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,Tine,,,,,,,,,,,,,,,,,,,,,,,,
,beach2-image,html.Page,7_1,,,form submission,6587.927999928477,330885.89999997616,330868.864,330906.772,337494.6999999285,337495.1999999285,2023-11-29T13:12:29.206Z,337495.398,ywdc614XR_,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,Tine,,,,,,,,,,,,,,,de twee duwende mannen,,,,,,,,,
,answer,html.Page,7_2,,,form submission,2778.1020000000135,337495.39999997616,337479.052,337495.398,340273.5,340273.89999997616,2023-11-29T13:12:31.984Z,340276.045,ywdc614XR_,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,Tine,,,,,,,,,,,,,,,,,,,,,,,,
,beach2,flow.Sequence,7,,,completion,47267.549,292990.5,292972.662,293005.951,340273.5,340274.2999999523,2023-11-29T13:12:31.985Z,340276.045,ywdc614XR_,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,Tine,,,,,,,,,,,,,,,,,,,,,,,,
,prepare,html.Page,8_0,,,form submission,50248.25499995233,340274.5,340259.664,340276.045,390524.2999999523,390524.6999999285,2023-11-29T13:13:22.236Z,390526.797,ywdc614XR_,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,Tine,,,,,,,,,,,,,,,,,,,,,,,,
,street2-image,html.Page,8_1,,,form submission,8195.20299999998,390524.89999997616,390510.297,390526.797,398722,398722.5,2023-11-29T13:13:30.434Z,398735.352,ywdc614XR_,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,Tine,,,,,,,,,,,,,,,,,de strik van de ene beer,,,,,,,
,answer,html.Page,8_2,,,form submission,1588.0479999761446,398723,398719.049,398735.352,400323.39999997616,400323.6999999285,2023-11-29T13:13:32.035Z,400334.137,ywdc614XR_,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,Tine,,,,,,,,,,,,,,,,,,,,,,,,
,street2,flow.Sequence,8,,,completion,60047.354999976174,340274.39999997616,340259.664,340276.045,400323.39999997616,400324.10000002384,2023-11-29T13:13:32.036Z,400334.137,ywdc614XR_,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,Tine,,,,,,,,,,,,,,,,,,,,,,,,
,prepare,html.Page,9_0,,,form submission,41798.66299995233,400324.2999999523,400317.343,400334.137,442132.7999999523,442133.1999999285,2023-11-29T13:14:13.844Z,442142.829,ywdc614XR_,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,Tine,,,,,,,,,,,,,,,,,,,,,,,,
,farm2-image,html.Page,9_1,,,form submission,7065.170999999973,442133.39999997616,442126.516,442142.829,449208,449208.5,2023-11-29T13:14:20.920Z,449219.22,ywdc614XR_,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,Tine,,,,,,,,,,,,,,,,,,,de imker is niet in paniek,,,,,
,answer,html.Page,9_2,,,form submission,1965.0799999523442,449208.6999999285,449202.973,449219.22,451184.2999999523,451184.6999999285,2023-11-29T13:14:22.896Z,451201.003,ywdc614XR_,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,Tine,,,,,,,,,,,,,,,,,,,,,,,,
,farm2,flow.Sequence,9,,,completion,50850.16299995233,400324.2999999523,400317.343,400334.137,451184.2999999523,451185.10000002384,2023-11-29T13:14:22.896Z,451201.003,ywdc614XR_,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,Tine,,,,,,,,,,,,,,,,,,,,,,,,
,prepare,html.Page,10_0,,,form submission,42940.496999999974,451185.2999999523,451167.591,451201.003,494141.5,494142,2023-11-29T13:15:05.849Z,494162.912,ywdc614XR_,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,Tine,,,,,,,,,,,,,,,,,,,,,,,,
,park1-image,html.Page,10_1,,,form submission,3890.987999976147,494142.1999999285,494125.532,494162.912,498053.89999997616,498054.39999997616,2023-11-29T13:15:09.762Z,498054.767,ywdc614XR_,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,Tine,,,,,,,,,,,,,,,,,,,,,het kind,,,
,answer,html.Page,10_2,,,form submission,6999.132999976166,498054.6999999285,498038.379,498054.767,505053.89999997616,505054.2999999523,2023-11-29T13:15:16.762Z,505064.527,ywdc614XR_,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,Tine,,,,,,,,,,,,,,,,,,,,,,,,
,park1,flow.Sequence,10,,,completion,53852.89699997613,451185.2999999523,451167.591,451201.003,505053.89999997616,505054.60000002384,2023-11-29T13:15:16.762Z,505064.527,ywdc614XR_,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,Tine,,,,,,,,,,,,,,,,,,,,,,,,
,prepare,html.Page,11_0,,,form submission,51213.57300002384,505054.7999999523,505048.157,505064.527,556278.1000000238,556278.6999999285,2023-11-29T13:16:07.991Z,556280.94,ywdc614XR_,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,Tine,,,,,,,,,,,,,,,,,,,,,,,,
,park2-image,html.Page,11_1,,,form submission,9831.160000023898,556279,556264.583,556280.94,566112.1000000238,566112.6000000238,2023-11-29T13:16:17.825Z,566121.521,ywdc614XR_,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,Tine,,,,,,,,,,,,,,,,,,,,,,,de bloembak met witte bloemen,
,answer,html.Page,11_2,,,form submission,2899.7789999523666,566112.8999999762,566104.977,566121.521,569021.2999999523,569021.7999999523,2023-11-29T13:16:20.734Z,569035.084,ywdc614XR_,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,Tine,,,,,,,,,,,,,,,,,,,,,,,,
,park2,flow.Sequence,11,,,completion,63956.772999952314,505054.6999999285,505048.157,505064.527,569021.2999999523,569022.2999999523,2023-11-29T13:16:20.735Z,569035.084,ywdc614XR_,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,Tine,,,,,,,,,,,,,,,,,,,,,,,,
,bedankt,html.Page,12,,,timeout,2997.4899999999907,569022.5,569018.877,569035.084,572015.614,572017.1999999285,2023-11-29T13:16:23.730Z,572032.574,ywdc614XR_,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,Tine,,,,,,,,,,,,,,,,,,,,,,,,
,root,flow.Sequence,,,,completion,567477.301,4548.299999952316,4488.346,4538.313,572015.614,572017.6000000238,2023-11-29T13:16:23.730Z,572032.574,ywdc614XR_,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,Tine,,,,,,,,,,,,,,,,,,,,,,,,
